FG ID,Team,G_mySGP,PA_mySGP,AB_mySGP,H_mySGP,1B_mySGP,2B_mySGP,3B_mySGP,HR_mySGP,R_mySGP,RBI_mySGP,BB_mySGP,HBP_mySGP,SF_mySGP,WAR_mySGP,ADP_mySGP,POS_mySGP,Ottoneu ID,Ottoneu Positions,Name,OBP_mySGP,TB_mySGP,SLG_mySGP,Pos Place_mySGP,R_SGP_raw_mySGP,HR_SGP_raw_mySGP,OBP_SGP_raw_mySGP,SLG_SGP_raw_mySGP,TOTAL_SGP_raw_mySGP,R_SGP_repl_mySGP,Repl_Pos_mySGP,R_SGP_norm_mySGP,HR_SGP_repl_mySGP,HR_SGP_norm_mySGP,OBP_SGP_repl_mySGP,OBP_SGP_norm_mySGP,SLG_SGP_repl_mySGP,SLG_SGP_norm_mySGP,TOTAL_SGP_mySGP,TOTAL_SGP_Rank_mySGP,TOTAL_SGP_Val_mySGP,R_SGP_Val_mySGP,HR_SGP_Val_mySGP,OBP_SGP_Val_mySGP,SLG_SGP_Val_mySGP,W_mySGP,L_mySGP,QS_mySGP,GS_mySGP,SV_mySGP,HLD_mySGP,IP_mySGP,TBF_mySGP,ER_mySGP,SO_mySGP,HR9_mySGP,ERA_mySGP,WHIP_mySGP,SO_SGP_raw_mySGP,HR9_SGP_raw_mySGP,ERA_SGP_raw_mySGP,WHIP_SGP_raw_mySGP,SO_SGP_repl_mySGP,SO_SGP_norm_mySGP,HR9_SGP_repl_mySGP,HR9_SGP_norm_mySGP,ERA_SGP_repl_mySGP,ERA_SGP_norm_mySGP,WHIP_SGP_repl_mySGP,WHIP_SGP_norm_mySGP,SO_SGP_Val_mySGP,HR9_SGP_Val_mySGP,ERA_SGP_Val_mySGP,WHIP_SGP_Val_mySGP,POS_FGAV,ADP_FGAV,PA_FGAV,mR_FGAV,mHR_FGAV,mOBP_FGAV,mSLG_FGAV,PTS_FGAV,aPOS_FGAV,Dollars_FGAV,NameASCII_FGAV,MLBAMID_FGAV,IP_FGAV,mERA_FGAV,mWHIP_FGAV,mSO_FGAV,Dollars_Vibbot,Ottoneu_Avg,Ottoneu_Med,Ottoneu_Min,Ottoneu_Max,Ottoneu_L10,Roster%,TeamID,Team Name,Salary
10681,,,,,,,,,,,,,,,,,,10002,3B,Gio Urshela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3B,999.0,56.0,-2.54821817968476,-6.26409232121474,-6.0235571334341,-5.34393867487958,-20.1798063092132,8.777554449233964,-10.402251859979216,Gio Urshela,570482.0,,,,,,,,,,,,,,
10815,,,,,,,,,,,,,,,,,,13702,OF,Jurickson Profar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75,5.0,4.0,10.0,4.3,33.333,241.0,Broken Hamate Bonez 🦴,10.0
10954,TEX,27.25568,,,134.071,,,,21.74974,67.29166,,39.9553,5.487904,,3.465354,49.63999938964844,['SP'],14294,SP,Jacob DeGrom,,,,15.0,,,,,5.208613158425264,,SP,,,,,,,,4.017578026745601,19.0,28.545609769124894,,,,,10.48466,7.29272,14.08136,27.25568,0.0,0.0,162.7154,651.536,61.74832,180.62419999999997,1.2030063534244453,3.4153797366444723,1.0695133957818377,3.800795743652485,-0.1249163980554874,0.5946172123430779,0.9381166004851884,1.8055732742434216,1.9952224694090632,-0.0116901140310873,-0.1132262840244001,-0.2745045859981682,0.869121798341246,-0.3283434425345032,1.2664600430196915,28.722502061022304,-7.346552973012288,29.697955611543925,42.961944823157374,SP,49.63999938964844,,,-7.75598245928215,,,12.87059783105997,23.25030562538793,39.62182152973134,Jacob deGrom,594798.0,169.0,1.4602621418586172,10.002743344654082,9.16357480382942,24.4,18.0,18.5,10.0,24.0,12.4,100.0,236.0,Yoshi Teddy Bear,19.0
11156,ARI,27.84218,,,159.866,,,,21.694,84.11382,,50.8375,5.557514,,2.044558,275.7099914550781,['SP'],17763,SP,Merrill Kelly,,,,64.0,,,,,2.799874182061628,,SP,,,,,,,,1.6088390503819654,81.0,11.431088931640334,,,,,9.94608,8.782792,13.53192,27.84218,0.0,0.0,165.89839999999998,695.9454000000001,77.0647,147.9434,1.1769010430480342,4.180765456448043,1.270075540210153,3.113108016652681,-0.0352232729730151,-0.179274711831469,-0.0987358497865681,1.8055732742434216,1.307534742409259,-0.0116901140310873,-0.0235331589419278,-0.2745045859981682,0.0952298741666991,-0.3283434425345032,0.2296075927479351,18.822797913272947,-1.5269210703049652,3.254011786717524,7.788945877119473,SP,275.7099914550781,,,-6.94591462787697,,,-16.98800964301621,23.25030562538793,7.69588118384508,Merrill Kelly,518876.0,169.0,-6.809943659120045,-8.417888359315267,5.185737003296063,7.5,4.57,4.0,1.0,15.0,1.9,87.5,236.0,Yoshi Teddy Bear,7.0
11384,BOS,42.90094,,,40.45892,,,,4.939004000000001,22.453920000000004,,19.78284,1.895678,,0.0140104599999999,742.8699951171875,['RP'],14809,RP,Tommy Kahnle,,,,446.0,,,,,-0.4031963136697005,,RP,,,,,,,,-3.21749504500255,425.0,-22.860877219386367,,,,,2.130678,2.346644,0.0,0.0,0.4910663999999999,5.337820000000001,42.7894,186.7104,20.62558,38.061440000000005,1.0388328885191194,4.3382290941214405,1.4078664342103415,0.80091017233175,0.1322557537609469,-0.5087536059456212,-0.8276086338167763,1.496744905582536,-0.6958347332507859,0.4157421028502083,-0.2834863490892613,0.541484916549322,-1.050238522494943,0.3603268063507834,-1.1879354401675597,-10.01698550730837,-18.39367509633456,-35.886727363317256,-40.29816583258627,RP,742.8699951171875,,,5.58824303373048,,,-13.629303792774582,1.627589215455302,-7.401200204123496,Tommy Kahnle,592454.0,46.0,-4.616154043307415,-6.688535964036714,-7.91285681916093,,,,,,,,,,
11423,COL,23.66936,,,152.4768,,,,20.38106,87.19628,,51.57592,5.9243380000000005,,0.8825394,999.0,['SP'],10626,SP,Jose Quintana,,,,170.0,,,,,-0.9734110364121398,,SP,,,,,,,,-2.1644461680918026,357.0,-15.378776782756098,,,,,6.6811620000000005,9.607004,8.143974,23.66936,0.0,0.0,134.1318,594.6836000000001,79.85258,91.03336,1.3675320841142815,5.357962988642514,1.521285183677547,1.915575029361428,-0.5813387639536559,-1.1404524814081898,-1.167194820411722,1.8055732742434216,0.1100017551180063,-0.0116901140310873,-0.5696486499225686,-0.2745045859981682,-0.8659478954100215,-0.3283434425345032,-0.8388513778772188,1.583545537670686,-36.96097614365963,-29.589503115533873,-28.456236586242035,SP,999.0,,,-5.75270660594228,,,-55.266726594749095,23.25030562538793,-33.2331552750429,Jose Quintana,500779.0,144.0,-24.39829229750275,-26.904972558609188,1.789244867305118,,4.0,4.0,4.0,4.0,1.4,4.167,,,
11426,LAA,54.52844,,,46.41808,,,,7.020712,24.37248,,19.36086,3.090828,,0.5012638,736.8499755859375,['RP'],18095,RP,Drew Pomeranz,,,,238.0,,,,,1.364271570751605,,RP,,,,,,,,-1.4500271605812445,317.0,-10.30270207698082,,,,,2.783532,2.8040700000000003,0.1822584,0.262119,3.294852,11.0527,54.567499999999995,228.7622,22.39072,59.64019999999999,1.157949475420351,3.6929762221102314,1.205460026572594,1.2549825455868202,-0.3519759318000807,0.1815129884878949,0.2797519684769707,1.496744905582536,-0.2417623599957157,0.4157421028502083,-0.767718034650289,0.541484916549322,-0.3599719280614269,0.3603268063507834,-0.0805748378738127,-3.4803236179027257,-49.81247294735736,-12.300267190827867,-2.733328823083737,RP,736.8499755859375,,,5.34741205682623,,,-3.034421603256664,1.627589215455302,0.0152173285390466,Drew Pomeranz,519141.0,56.0,-0.9398256160585003,-1.1648827248225264,-6.277125319201867,,5.0,5.0,5.0,5.0,1.3,4.167,,,
11442,MIL,41.04282,156.98059999999998,139.6408,30.4585,18.43844,5.254154,0.0646716,6.701256,17.53858,21.24048,12.77304,3.358194,1.156756,0.5209844,999.0,['C'],14078,C,Gary Sanchez,0.2968845550902418,55.9457868,0.400640692405085,306.0,0.6937038612601663,0.5822924162102969,-0.1803290953834663,-0.07093083438646,1.024736347700537,1.7851752315096567,C,-1.0914713702494905,1.1304824128514075,-0.5481899966411108,-0.2095486080438225,0.0292195126603562,-0.2182734294963996,0.1473425951099396,-1.4630992591203054,332.0,-9.030478813291792,-22.346199604185347,-10.763252632480944,1.042729837466302,4.293008837263446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C/DH,999.0,143.0,-2.09321286327858,-4.06349208922096,-5.61441351527676,-4.37164824595597,-16.1427667137323,11.291176573865666,-3.8515901398666,Gary Sanchez,596142.0,,,,,,,,,,,,,,
11445,,,,,,,,,,,,,,,,,,14852,OF,Mark Canha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF/DH,999.0,63.0,-2.48886966015352,-6.29283150813689,-5.35512809706943,-5.64902584289966,-19.7858551082595,11.814598579229523,-6.971256529029987,Mark Canha,592192.0,,,,,,,,,,,,,,
11477,MIL,139.1954,597.0396000000001,523.5804,134.1944,90.5077,22.57446,1.29448,19.41782,75.16244,73.11984,65.20063999999999,4.534052,3.0502960000000003,1.79659,126.66999816894533,"['DH', 'OF']",14893,OF,Christian Yelich,0.3419532657384871,217.21134,0.4148576608291677,147.0,2.972901731482,1.6872731507849612,0.3644209716597666,-0.1047996045006732,4.919796249426055,2.1319631653482367,OF,0.8409385661337634,1.0535984549105533,0.633674695874408,-0.3730224008449354,0.737443372504702,-0.4061827594804293,0.3013831549797561,2.5134397894926295,60.0,15.513345814380893,17.21692530458865,12.441673289000136,26.316462457490335,8.781171166186079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF/DH,126.66999816894533,630.0,1.72487522656467,-0.397878018271963,1.85931037095904,-2.38727324920279,0.799034330048956,11.814598579229523,13.61363290927848,Christian Yelich,592885.0,,,,,16.8,23.35,24.0,16.0,30.0,22.0,95.833,90.0,Carlos Pérez's K-Dance,25.0
11486,SFG,29.55874,,,152.5648,,,,24.41484,86.55614,,68.07723999999999,7.330856,,1.851588,169.05999755859375,['SP'],14941,SP,Robbie Ray,,,,76.0,,,,,2.895789109725001,,SP,,,,,,,,1.704753978045338,76.0,12.11258163144244,,,,,9.610264,10.14922,13.6234,29.55874,0.0,0.0,171.1538,726.2572,79.58362,176.43599999999998,1.2838368765402814,4.184847663329707,1.2891448510053531,3.7126652897400785,-0.4235421792602479,-0.188722698952096,-0.2046113018027336,1.8055732742434216,1.9070920154966569,-0.0116901140310873,-0.4118520652291605,-0.2745045859981682,0.0857818870460721,-0.3283434425345032,0.1237321407317695,27.45380787631435,-26.722532142788577,2.9311733736638774,4.197347900763399,SP,169.05999755859375,,,-9.23380890846732,,,-21.102008585444477,23.25030562538793,3.2970395790234637,Robbie Ray,592662.0,174.0,-9.288173137153038,-10.07920074242938,7.499174202605255,5.3,9.25,8.5,5.0,16.0,7.0,100.0,253.0,Roar from 34,6.0
11493,SDP,147.6656,634.9232,576.3504,151.5964,96.75224,27.52726,0.28734,27.02944,77.848,88.71008,51.52396,2.261756,4.657406,3.276198,37.4900016784668,['3B'],14934,3B,Manny Machado,0.3235416066517452,260.78654,0.4524791515716828,47.0,3.0791237484095877,2.348669850310337,-0.0559049574332435,0.3205226924972358,5.692411333783917,2.4851050550423244,3B,0.5940186933672633,1.404529150784961,0.9441406995253758,-0.1415261490634732,0.0856211916302296,-0.2471651052176099,0.5676877977148458,2.191468382237715,75.0,13.5260876337914,12.161620224237334,18.537413910987105,3.0554846095496746,16.540286470304284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3B/DH,37.4900016784668,644.0,1.52704682812719,2.15990925118275,-0.932529231688668,0.77638557079113,3.53081241841241,8.777554449233964,13.308366867646374,Manny Machado,592518.0,,,,,19.0,29.54,28.0,18.0,46.0,29.5,100.0,236.0,Yoshi Teddy Bear,28.0
11579,PHI,145.642,629.8435999999999,544.056,147.3716,86.22762,32.99156,0.3481662,28.20436,84.96817999999999,90.19302,76.27186,4.758428,4.53092,3.657226,47.75,"['1B', 'OF']",14982,1B,Bryce Harper,0.3627630965257861,266.0726786,0.4890538448247974,31.0,3.360748392985568,2.450762205184379,0.8797125019285126,0.7043965018086574,7.395619601907118,2.477054907340825,1B,0.8836934856447431,1.5855521767068306,0.8652100284775484,-0.0267582073726636,0.9064707093011762,-0.0575314412125027,0.7619279430211602,3.417302166444628,32.0,21.092126607492773,18.09226660212066,16.987676122730456,32.348385353462426,22.199713465798347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1B,47.75,665.0,3.50533081250192,3.43880288591012,5.86933089897281,4.74665634189827,17.5601209392831,8.135422368250191,26.695543307533313,Bryce Harper,547180.0,,,,,30.4,39.63,40.0,24.0,56.0,35.5,100.0,236.0,Yoshi Teddy Bear,40.0
11609,BOS,136.5696,581.46,506.28059999999994,125.3202,76.56814,25.78584,1.011964,22.3544,71.29324,75.0853,52.96062,17.76238,3.476344,1.804434,168.5399932861328,"['C', '1B']",12398,1B,Willson Contreras,0.337726052426714,220.59331199999997,0.4357135390927482,144.0,2.819863174199265,1.9424414749908765,0.2618890433115912,0.1120092409792262,5.136202933480958,2.477054907340825,1B,0.3428082668584395,1.5855521767068306,0.3568892982840457,-0.0267582073726636,0.2886472506842548,-0.0575314412125027,0.1695406821917289,1.157885498018469,129.0,7.146651461200569,7.018472647095164,7.007223230625364,10.300688594284653,4.939777573360158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1B/DH,168.5399932861328,609.0,0.537904835939824,0.881015616455396,2.09797418595208,0.30964025753458,3.82653489588188,8.135422368250191,12.961957264132067,Willson Contreras,575929.0,,,,,17.0,12.87,13.0,6.0,26.0,13.5,95.833,112.0,Hornswogglers,14.0
11674,CHC,25.37888,,,143.10739999999998,,,,23.47448,77.4411,,35.3983,4.666668,,1.433484,454.92999267578136,['SP'],14906,SP,Jameson Taillon,,,,118.0,,,,,1.1184391253738646,,SP,,,,,,,,-0.0725960063057982,194.0,-0.51580759676767,,,,,9.071372,8.84211,11.27778,25.37888,0.0,0.0,144.1894,601.475,70.9418,112.2348,1.465227818411062,4.428038399493999,1.2379946098672994,2.3617076235060863,-0.9240045441327835,-0.3806489110994707,0.0613849571000326,1.8055732742434216,0.5561343492626647,-0.0116901140310873,-0.9123144301016964,-0.2745045859981682,-0.1061443251013024,-0.3283434425345032,0.3897283996345358,8.00590923458935,-59.194438345616625,-3.626959375880344,13.220701350509186,SP,454.9299926757813,,,-8.18291010015787,,,-30.063472213769593,23.25030562538793,-6.284892647994739,Jameson Taillon,592791.0,141.0,-16.708700259948955,-8.045754385497705,2.8738925318349335,,2.8,3.0,1.0,6.0,2.1,20.833,,,
11680,,,,,,,,,,,,,,,,,,9574,C,Elias Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,999.0,13.0,-2.48886966015352,-6.51384947979259,-5.88348591642847,-5.81060859875828,-20.6968136551329,11.291176573865666,-8.405637081267189,Elias Diaz,553869.0,,,,,,,,,,,,,,
11737,SDP,84.44012,350.16560000000004,323.1536,79.2613,52.51234,15.2167,1.189396,10.7429,39.13084,41.73412,20.78684,2.919264,2.817984,-0.06490288,611.25,"['3B', 'OF']",14914,OF,Nick Castellanos,0.2944637520023868,129.48552800000002,0.4006934411375891,428.0,1.5477430215190604,0.9334830960204472,-0.4272083064419431,-0.1605099083289655,1.893507902768599,2.1319631653482367,OF,-0.5842201438291763,1.0535984549105533,-0.1201153588901059,-0.3730224008449354,-0.0541859055970076,-0.4061827594804293,0.2456728511514637,-0.5128485571648261,253.0,-3.1653819800912184,-11.961009974827364,-2.3583647288290774,-1.9336825084283673,7.157982525569034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF,611.25,371.0,-1.65799038671613,-2.86807907204428,-5.49883627876416,-3.58303924916202,-13.6079449866866,11.814598579229523,-0.7933464074570722,Nick Castellanos,592206.0,,,,,,4.93,1.5,1.0,18.0,2.0,58.333,,,
