Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Eloy Jiménez","TOR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.249836,0.0741997,0.20085,0.369429,0.307869,0.39416,0.306216,0.702029,0.144324,2.34459,0.28857,,-0.00125752,0.112605,-0.00555284,96.0881,-0.00125752,0,-0.005868154927156866,0,0.00292104,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Eloy Jimenez","17484",650391
"Nelson Velázquez",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.231686,0.0820494,0.248941,0.329594,0.298778,0.413762,0.308898,0.71254,0.182076,4.45021,0.27295,,-0.00009153,0.114782,-0.00337535,94.3152,-0.00009153,0,-0.006791719810280483,0,0.00282655,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Nelson Velazquez","23359",676369
"Mike Ford",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.226135,0.0959476,0.257267,0.37295,0.307141,0.387168,0.304833,0.694309,0.161032,3.29724,0.276558,,-0.00102953,0.111482,-0.00667586,93.7737,-0.00102953,0,-0.00836800504475832,0,0.00266528,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Mike Ford","15585",645801
"Juan Yepez",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.239692,0.0723453,0.179557,0.40291,0.298548,0.38954,0.30015,0.688088,0.149848,2.22982,0.265341,,-0.00172465,0.10768,-0.010478,91.2174,-0.00172465,0.00180277,-0.012133843614719808,0.001802769722416997,0.00234696,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Juan Yepez","18400",660766
"Austin Shenton",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.207274,0.0985955,0.317093,0.310936,0.290773,0.362588,0.288423,0.653361,0.155314,1.68919,0.279123,,-0.00164579,0.0981584,-0.0199993,89.7587,-0.00164579,0.00163523,-0.013716308050788939,0.0016352338716387749,0.00228539,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Austin Shenton","25425",668853
"Trey Mancini",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.240354,0.0671805,0.248516,0.270327,0.300646,0.388858,0.301104,0.689504,0.148504,2.90731,0.297028,,-0.00160908,0.108455,-0.00970298,90.867,-0.00160908,-0.003,-0.01243360317312181,-0.003000000026077032,0.00182491,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Trey Mancini","15149",641820
"Trenton Brooks",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.217269,0.106876,0.21095,0.506642,0.30464,0.340475,0.288318,0.645115,0.123206,2.88552,0.258206,,-0.000566834,0.0980735,-0.0200842,86.8309,-0.000566834,0,-0.01617494213860482,0,0.00174906,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Trenton Brooks","19384",670092
"Joey Meneses","ATH",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.247801,0.0558144,0.205198,0.272003,0.29409,0.388573,0.296964,0.682662,0.140771,2.29673,0.291395,,-0.00144985,0.105093,-0.0130647,88.7068,-0.00144985,-0.00301696,-0.01479736971668899,-0.0030169624369591475,0.00164007,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Joey Meneses","14366",608841
"Edwin Rios",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.212779,0.0858969,0.342521,0.250778,0.286729,0.383699,0.293402,0.670428,0.170921,1.94881,0.292713,,-0.00159405,0.102201,-0.0159564,81.6949,-0.00159405,0.0027579,-0.023289345437660813,0.0027579034212976694,0.00130334,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Edwin Rios","18316",621458
"Garrett Cooper",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.231955,0.0748112,0.280728,0.26649,0.297242,0.367448,0.292458,0.66469,0.135494,2.73887,0.303805,,-0.0016118,0.101435,-0.0167232,85.4571,-0.0016118,-0.00308459,-0.018848152132704854,-0.0030845915898680687,0.00115997,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Garrett Cooper","15279",643265
"Jair Camargo","ATL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.224944,0.0533648,0.336671,0.158507,0.272399,0.385536,0.285161,0.657934,0.160592,3.82755,0.311063,,-0.00114737,0.0955101,-0.0226476,80.2224,-0.00114737,0,-0.024457542807795107,0,0.00101912,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jair Camargo","21730",665856
"Travis Blankenhorn",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.210007,0.0736901,0.294041,0.250612,0.277828,0.377103,0.28636,0.65493,0.167095,2.73459,0.264455,,-0.00188799,0.0964841,-0.0216736,80.6286,-0.00188799,0,-0.024719441775232553,0,0.000992322,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Travis Blankenhorn","18395",663905
"David Hensley",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.215448,0.110523,0.294736,0.374989,0.304335,0.333106,0.285499,0.637441,0.117658,5.45136,0.299932,,0.000693773,0.0957845,-0.0223732,80.9624,0.000693773,-0.00349374,-0.02174430585000664,-0.0034937369637191296,0.000939263,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"David Hensley","25111",682073
"Darick Hall",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.220409,0.0773787,0.261225,0.296214,0.285957,0.357741,0.283451,0.643698,0.137332,2.04843,0.275508,,-0.00220083,0.094122,-0.0240357,77.8747,-0.00220083,0.00260589,-0.02842389652505517,0.0026058913208544254,0.000762457,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Darick Hall","19717",669742
"Nick Martini",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.233916,0.0893282,0.220188,0.405691,0.3159,0.369532,0.303775,0.685432,0.135616,3.07067,0.283037,,-0.00238087,0.110623,-0.00753469,80.0278,-0.00238087,0,-0.026052115252241492,0,0.000738505,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Nick Martini","12005",605361
"Seth Beer",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.218391,0.0667712,0.250345,0.266717,0.294126,0.345499,0.284756,0.639626,0.127109,2.27995,0.27329,,-0.00143038,0.0951818,-0.0229759,79.0419,-0.00143038,0,-0.026270063244737685,0,0.000716206,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Seth Beer","20493",666179
"Cole Mathis","CHC",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.20864,0.0817411,0.281145,0.290744,0.281582,0.336764,0.274431,0.618346,0.128124,3.84821,0.273333,,-0.00139437,0.0867986,-0.0313591,75.3715,-0.00139437,0,-0.03058429097291082,0,0.000274807,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Cole Mathis","sa3037300",695573
"David Bañuelos",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.204887,0.0782867,0.325307,0.240655,0.274256,0.342229,0.272395,0.616485,0.137342,3.39774,0.282984,,-0.00127449,0.0851458,-0.0330119,73.6311,-0.00127449,0,-0.032353360671550035,0,0.000211277,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"David Banuelos","23250",675915
"Christian Fagnant","WSN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.213894,0.0764734,0.260172,0.293934,0.281108,0.32783,0.27068,0.608938,0.113936,4.17881,0.274864,,-0.000177491,0.0837532,-0.0344045,71.0298,-0.000177491,0,-0.034513227437855676,0,-0.000127173,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Christian Fagnant","sa3067442",686617
"Sammy Sass",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.208109,0.07796,0.275061,0.283428,0.277053,0.320954,0.266375,0.598007,0.112845,4.24652,0.273293,,-0.000101413,0.0802577,-0.0379,69.8526,-0.000101413,0,-0.03583227822673507,0,-0.000262128,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Sammy Sass","sa3068791",814801
"Darren Baker",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.238318,0.0675139,0.201023,0.335852,0.290017,0.294739,0.261837,0.584756,0.0564205,5.48456,0.299985,,0.00222876,0.0765733,-0.0415844,64.9719,0.00222876,-0.00324957,-0.039286816492676735,-0.0032495688647031784,-0.000948042,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Darren Baker","29912",671117
"Cam Eden",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.19942,0.0714164,0.293159,0.24361,0.26796,0.297003,0.253543,0.564963,0.0975833,6.35864,0.273709,,0.00642781,0.0698394,-0.0483183,60.3282,0.00642781,-0.00492727,-0.04033008497208357,-0.004927266854792833,-0.00110896,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Cam Eden","25476",686490
"Chandler Seagle",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.19093,0.0418317,0.345147,0.1212,0.235038,0.279827,0.228399,0.514865,0.0888969,3.28095,0.284763,,-0.00193162,0.0494253,-0.0687324,41.5751,-0.00193162,0,-0.07117720367386937,0,-0.00387836,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Chandler Seagle","23552",676882
"Adrian Del Castillo","ARI",71,304,273,62,38,14,1,9,35,34,26,0,82,2,2,1,,1,0,0.228259,0.0864087,0.268656,0.321634,0.299478,0.384567,0.299151,0.684045,0.156308,3.20157,0.290612,-0.176917,-0.518255,32.531,-3.43623,89.5292,-0.695172,-0.0336709,-4.4727935791015625,-5.933670975267887,-0.0280448,630.0999755859375,,,,,,,291,4.098591549,291,4.098591549,,,,,,,,,,,,,,,,,,,"Adrian Del Castillo","29554",680728
"Yanquiel Fernández","COL",26,112,104,27,17,6,1,4,13,14,6,0,25,0,1,1,,0,0,0.260251,0.0537499,0.222369,0.241715,0.301245,0.431156,0.315096,0.732401,0.170905,3.11486,0.306667,-0.114523,-0.185328,13.4192,0.185558,87.7829,-0.29985,0.000300742,-1.9215855300426483,-2.299699210008839,-0.0506465,691.4199829101562,,,,,,,125.9,4.842307692,125.9,4.842307692,,,,,,,,,,,,,,,,,,,"Yanquiel Fernandez","28552",692585
"Bryce Eldridge","SFG",109,469,427,96,60,19,0,17,48,56,36,0,144,2,3,0,,1,1,0.223588,0.0774965,0.307503,0.252019,0.285623,0.387486,0.293076,0.673109,0.163898,1.89059,0.291493,-0.0460615,-0.653571,47.8084,-7.60755,88.7453,-0.699633,0.0119164,-6.955706536769867,-11.113083586096764,-0.252205,999,,,,,,,438.6,4.023853211,438.6,4.023853211,,,,,,,,,,,,,,,,,,,"Bryce Eldridge","33390",805811
