Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Vinnie Pasquantino","KCR",147,637,573,153,94,32,2,25,80,87,54,2,88,6,4,0,,2,0,0.267019,0.0841254,0.138078,0.609262,0.333438,0.459038,0.341088,0.792476,0.192019,2.84707,0.2758,-1.30012,-0.75048,89.7648,14.4983,116.49,-2.0506,-0.518911,10.329821586608887,-12.543910384178162,2.01662,76.63999938964844,,,,,,,806.8,5.488435374,806.8,5.488435374,,,,,,,,,,,,,,,,,,,"Vinnie Pasquantino","27676",686469
"Yandy Díaz","TBR",151,651,577,159,109,31,1,19,79,74,62,2,99,6,5,2,,2,1,0.276015,0.0945708,0.152005,0.622156,0.349289,0.428282,0.338641,0.77757,0.152266,2.50127,0.303066,-0.885831,-1.23107,90.4439,13.5233,116.938,-2.1169,0.0141564,10.879634141921997,-15.110843633301556,1.85955,138.41000366210938,,,,,,,792.6,5.249006622,792.6,5.249006622,,,,,,,,,,,,,,,,,,,"Yandy Diaz","16578",650490
"Spencer Torkelson","DET",147,637,556,132,77,28,1,26,77,83,69,2,160,7,4,0,,2,1,0.236897,0.108867,0.251182,0.433418,0.326864,0.429273,0.328668,0.756138,0.192376,2.77398,0.28303,0.111947,-0.933624,83.3411,8.0746,110.7,-0.821677,0.0623478,7.211611568927765,-11.562652237713337,1.79799,183.67999267578125,,,,,,,743.5,5.057823129,743.5,5.057823129,,,,,,,,,,,,,,,,,,,"Spencer Torkelson","27465",679529
"Willson Contreras","BOS",141,609,531,129,79,27,1,23,73,76,54,2,161,19,4,0,,6,2,0.242762,0.0891987,0.265119,0.336448,0.331897,0.425648,0.330582,0.757545,0.182887,3.3658,0.301822,-0.822344,-0.677064,80.624,8.66597,108.073,-1.49941,2.61197,4.2952070236206055,-8.863026142120361,1.67721,168.5399932861328,,,,,,,716.4,5.080851063,716.4,5.080851063,,,,,,,,,,,,,,,,,,,"Willson Contreras","11609",575929
"Sal Stewart","CIN",117,504,451,114,71,25,0,17,56,63,44,1,105,4,4,1,,7,2,0.252295,0.0866473,0.208426,0.415723,0.321481,0.42473,0.323887,0.746212,0.172436,3.29153,0.289995,0.0344552,-0.140169,63.9841,4.43257,102.578,-0.105714,6.52549,1.4344260841608047,-2.074514865875244,1.65011,174.4499969482422,,,,,,,571.4,4.883760683,571.4,4.883760683,,,,,,,,,,,,,,,,,,,"Sal Stewart","31505",701398
"Jake Burger","TEX",138,595,547,137,82,24,2,29,71,83,35,2,147,8,4,0,,2,2,0.249709,0.0588872,0.246744,0.238657,0.302849,0.459177,0.32607,0.762026,0.209468,2.83275,0.286847,-0.173682,-1.12263,76.5909,6.2871,110.566,-1.29631,-0.468942,6.113639950752258,-11.19394251704216,1.57547,236.27999877929688,,,,,,,701,5.079710144,701,5.079710144,,,,,,,,,,,,,,,,,,,"Jake Burger","22275",669394
"Nolan Schanuel","LAA",143,616,533,139,101,25,1,12,73,60,68,2,86,9,4,2,,7,1,0.260997,0.110996,0.139951,0.793105,0.352363,0.381471,0.325737,0.733834,0.120474,3.55641,0.288746,-1.10821,-0.369831,79.1278,6.34262,107.754,-1.47804,-0.597634,4.151326537132263,-11.597634375095367,1.40735,586.5700073242188,,,,,,,677.9,4.74055944,677.9,4.74055944,,,,,,,,,,,,,,,,,,,"Nolan Schanuel","33189",694384
"Jonathan Aranda","TBR",141,609,534,133,88,25,0,20,69,70,59,2,157,11,4,1,,2,1,0.248906,0.0969504,0.2585,0.37505,0.333272,0.407856,0.324675,0.741128,0.15895,2.06832,0.313449,-1.68666,-1.20584,77.7035,5.74545,107.318,-2.89249,1.96443,2.3602097034454346,-9.810574054718018,1.38229,194.9600067138672,,,,,,,682.3,4.839007092,682.3,4.839007092,,,,,,,,,,,,,,,,,,,"Jonathan Aranda","21837",666018
"Christian Walker","HOU",136,588,528,123,75,23,1,24,66,76,48,1,147,8,4,0,,3,1,0.232276,0.0814267,0.250346,0.325256,0.303481,0.416308,0.312395,0.719789,0.184032,2.71534,0.272599,-0.777384,-0.834458,69.1614,-0.315318,100.316,-1.61184,5.03994,-1.3927859961986542,-5.510056495666504,1.36435,211.00999450683594,,,,,,,629.7,4.630147058,629.7,4.630147058,,,,,,,,,,,,,,,,,,,"Christian Walker","13419",572233
"Ryan O'Hearn","PIT",126,546,487,127,85,25,2,15,65,62,49,1,104,5,4,1,,4,1,0.260352,0.0897397,0.191065,0.469681,0.332199,0.412599,0.324999,0.744798,0.152246,3.65141,0.300265,-0.695173,-0.583136,69.809,5.29488,106.337,-1.27831,0.106223,2.822269082069397,-7.893777094781399,1.33968,280.5400085449219,,,,,,,615.9,4.888095238,615.9,4.888095238,,,,,,,,,,,,,,,,,,,"Ryan O'Hearn","16442",656811
"Alec Burleson","STL",139,602,551,149,101,27,1,19,68,72,42,2,86,4,4,1,,6,2,0.269776,0.0696299,0.142511,0.488591,0.323369,0.42707,0.324743,0.750439,0.157294,3.31813,0.287458,-0.842622,-0.448815,76.8437,5.71274,110.193,-1.29144,-2.213,5.980955362319946,-12.96300482749939,1.33483,176.57000732421875,,,,,,,689.8,4.962589928,689.8,4.962589928,,,,,,,,,,,,,,,,,,,"Alec Burleson","27615",676475
"Spencer Horwitz","PIT",115,497,432,112,74,27,0,11,58,56,55,1,91,5,3,2,,2,2,0.259394,0.110102,0.183178,0.601066,0.34678,0.398591,0.32833,0.745371,0.139197,2.09958,0.302849,-0.483515,-1.24909,64.8881,6.16375,108.618,-1.7326,1.67816,3.3440264463424683,-7.396838068962097,1.27712,737.22998046875,,,,,,,555.1,4.826956521,555.1,4.826956521,,,,,,,,,,,,,,,,,,,"Spencer Horwitz","26477",687462
"Luke Raley","SEA",81,350,308,71,44,13,1,13,42,42,26,1,102,13,2,0,,6,2,0.231577,0.073226,0.29163,0.251092,0.315464,0.405025,0.315394,0.720488,0.173448,4.74504,0.299274,-0.306569,-0.0691027,42.0198,0.664581,108.338,-0.375671,1.46692,3.0639857947826385,-3.5830787420272827,1.17939,999,,,,,,,378,4.666666666,378,4.666666666,,,,,,,,,,,,,,,,,,,"Luke Raley","19354",670042
"Kyle Manzardo","CLE",120,518,457,107,63,24,1,20,60,66,51,1,117,6,4,0,,2,1,0.234495,0.0989478,0.225593,0.438612,0.316903,0.422082,0.321079,0.738986,0.187587,2.36491,0.268592,-0.0449086,-0.879854,64.5801,3.37445,106.907,-0.924762,0.656146,3.292393147945404,-9.643853962421417,1.17427,246.8800048828125,,,,,,,577.5,4.8125,577.5,4.8125,,,,,,,,,,,,,,,,,,,"Kyle Manzardo","29794",700932
"Andrew Vaughn","MIL",130,560,506,128,80,26,1,21,65,73,43,2,111,6,4,1,,1,0,0.253909,0.0760119,0.197677,0.384526,0.317274,0.434617,0.324833,0.751891,0.180708,2.3777,0.28377,-1.07735,-0.720483,71.5235,5.35514,108.861,-1.79784,-1.62991,4.08333957195282,-11.62991213798523,1.13411,278.260009765625,,,,,,,638.2,4.909230769,638.2,4.909230769,,,,,,,,,,,,,,,,,,,"Andrew Vaughn","26197",683734
"Liam Hicks","MIA",71,297,255,61,45,12,0,4,31,25,31,0,49,7,2,2,,1,0,0.239186,0.105718,0.165476,0.638875,0.335581,0.336235,0.303556,0.671816,0.0970481,2.55005,0.278233,-0.149354,-0.376756,32.758,-2.2876,92.1894,-0.526109,3.7677,-3.271781861782074,2.7177016735076904,0.952926,747.6199951171875,,,,,,,274.9,3.871830985,274.9,3.871830985,,,,,,,,,,,,,,,,,,,"Liam Hicks","29844",689414
"Edouard Julien","COL",91,392,333,80,52,15,1,11,45,40,52,1,109,3,3,1,,4,1,0.239457,0.133529,0.277388,0.481382,0.346128,0.390778,0.326699,0.736906,0.151321,3.54403,0.31759,-0.380739,-0.383468,50.6603,4.34243,95.7316,-0.764206,-1.69424,-2.7473036646842957,-1.2942403256893158,0.920853,747.6400146484375,,,,,,,437.4,4.806593406,437.4,4.806593406,,,,,,,,,,,,,,,,,,,"Edouard Julien","27534",666397
"Coby Mayo","BAL",44,189,168,41,23,9,1,8,24,25,17,1,52,2,1,0,,1,0,0.242507,0.0897433,0.277115,0.323849,0.317797,0.441787,0.32767,0.759584,0.19928,4.0223,0.303259,0.0551291,-0.217176,24.5745,2.24271,111.708,-0.162047,-0.83533,2.4460157454013824,-0.46032994985580444,0.868711,503.8399963378906,,,,,,,227.5,5.170454545,227.5,5.170454545,,,,,,,,,,,,,,,,,,,"Coby Mayo","28312",691723
"Romy Gonzalez","BOS",47,203,186,49,31,9,1,7,26,25,13,0,50,2,1,1,,6,2,0.263094,0.0643577,0.24844,0.259047,0.314494,0.438984,0.324303,0.753477,0.175889,5.53207,0.32305,-0.166109,-0.03562,25.8399,1.85385,103.748,-0.201729,0.0703385,0.694996178150177,-0.10466155409812927,0.775249,999,,,,,,,236.8,5.038297872,236.8,5.038297872,,,,,,,,,,,,,,,,,,,"Romy Gonzalez","21562",663853
"Paul Goldschmidt","NYY",89,385,346,85,55,17,0,13,44,49,34,1,91,2,3,1,,5,1,0.245823,0.0872554,0.236325,0.369218,0.314282,0.411448,0.315677,0.72573,0.165625,3.41186,0.293645,-0.725621,0.0398974,46.3102,0.819507,103.13,-0.685723,0.717232,0.7345593571662903,-7.007768034934998,0.713923,747.5800170898438,,,,,,,416.2,4.676404494,416.2,4.676404494,,,,,,,,,,,,,,,,,,,"Paul Goldschmidt","9218",502671
"Lenyn Sosa","CHW",99,427,400,101,68,18,0,14,44,50,19,0,93,3,3,2,,2,2,0.252209,0.0453298,0.217309,0.208596,0.289131,0.405419,0.299873,0.69455,0.15321,2.43067,0.293088,-0.0372321,-0.918205,45.8832,-4.57014,90.8576,-0.955437,3.83303,-5.556508421897888,-2.4419708251953125,0.685306,489.760009765625,,,,,,,413.6,4.177777777,413.6,4.177777777,,,,,,,,,,,,,,,,,,,"Lenyn Sosa","22896",672820
"Josh Bell","MIN",133,574,507,124,80,23,1,20,66,68,58,1,113,4,4,1,,1,2,0.243871,0.100568,0.19664,0.511433,0.32401,0.409238,0.320335,0.733248,0.165367,2.0711,0.27409,-1.2719,-1.4453,71.2151,3.3926,104.453,-2.7172,-2.51463,0.29505372047424316,-13.764626741409302,0.643195,657.010009765625,,,,,,,630.1,4.737593984,630.1,4.737593984,,,,,,,,,,,,,,,,,,,"Josh Bell","13145",605137
"Jake Bauers","MIL",66,287,250,56,34,10,1,11,34,33,33,1,85,2,2,0,,8,2,0.2228,0.11529,0.297545,0.387469,0.317063,0.40224,0.315068,0.719303,0.17944,4.9176,0.287337,-0.569203,0.416589,34.3804,0.469111,102.172,-0.152614,0.343107,0.5860918015241623,-4.031892657279968,0.624389,999,,,,,,,316.3,4.792424242,316.3,4.792424242,,,,,,,,,,,,,,,,,,,"Jake Bauers","15194",641343
"Spencer Steer","CIN",89,385,339,81,50,18,1,12,45,45,38,1,82,5,3,1,,7,2,0.240003,0.0974154,0.213839,0.455556,0.322464,0.408798,0.319544,0.731262,0.168795,4.37528,0.279117,-0.239118,-0.228015,47.5191,2.02835,99.603,-0.467133,-0.508025,-0.648273304104805,-6.233024418354034,0.606483,330.010009765625,,,,,,,422,4.741573033,422,4.741573033,,,,,,,,,,,,,,,,,,,"Spencer Steer","26323",668715
"Abimelec Ortiz","WSN",58,252,228,53,32,10,1,10,29,29,20,0,65,2,2,0,,0,1,0.233919,0.0787256,0.258399,0.304666,0.29956,0.417076,0.310208,0.716636,0.183158,2.73223,0.280489,-0.0198578,-0.610014,29.1932,-0.582543,98.1076,-0.629872,3.21594,-1.1950796842575073,-1.5840604305267334,0.573458,999,,,,,,,260.7,4.494827586,260.7,4.494827586,,,,,,,,,,,,,,,,,,,"Abimelec Ortiz","sa3016926",694673
"CJ Kayfus","CLE",70,301,266,63,39,13,2,9,38,32,27,1,82,4,2,1,,2,1,0.235147,0.0911208,0.271467,0.335661,0.314467,0.397774,0.311309,0.71224,0.162627,4.81187,0.303646,0.126334,-0.473636,35.1387,-0.426792,100.177,-0.347302,0.0446796,-0.2844148650765419,-4.480320490896702,0.572459,999,,,,,,,314.5,4.492857142,314.5,4.492857142,,,,,,,,,,,,,,,,,,,"CJ Kayfus","33704",692216
"Kody Clemens","MIN",57,245,224,52,31,10,2,10,30,30,17,0,60,2,2,0,,3,1,0.232344,0.0703011,0.245265,0.286633,0.290445,0.421426,0.306708,0.711871,0.189081,5.23564,0.271443,0.0758969,-0.0652948,27.6862,-1.26246,95.0658,0.0106022,0.876342,-1.4141983268782496,-1.6486576795578003,0.549382,702.3699951171875,,,,,,,261.5,4.587719298,261.5,4.587719298,,,,,,,,,,,,,,,,,,,"Kody Clemens","20572",665019
"Endy Rodríguez","PIT",26,105,94,23,15,5,0,3,12,11,8,0,22,1,1,0,,1,0,0.245698,0.080787,0.208198,0.38803,0.310001,0.391416,0.306302,0.701417,0.145717,3.90966,0.292028,-0.0269916,-0.192067,11.8083,-0.574627,93.5282,-0.219059,1.23626,-1.0229221880435944,2.1362593173980713,0.470644,999,,,,,,,106.4,4.092307692,106.4,4.092307692,,,,,,,,,,,,,,,,,,,"Endy Rodriguez","25332",682848
"Triston Casas","BOS",31,133,115,29,17,6,0,5,17,17,16,0,32,1,1,0,,0,0,0.254555,0.119752,0.237352,0.504534,0.34733,0.448249,0.344958,0.795578,0.193694,3.00027,0.305431,-0.176898,-0.2558,19.16,3.44502,117.977,-0.432698,-0.340535,2.3852458000183105,-3.015535145998001,0.403864,744.2100219726562,,,,,,,162.8,5.251612903,162.8,5.251612903,,,,,,,,,,,,,,,,,,,"Triston Casas","22514",671213
"Otto Kemp","PHI",53,231,204,48,30,10,1,7,28,25,17,0,63,8,2,1,,4,2,0.233249,0.0717995,0.274246,0.261807,0.313776,0.394606,0.310952,0.708383,0.161357,5.41754,0.300649,-0.125191,-0.154478,26.8999,-0.394489,96.9866,-0.279668,-0.171666,-1.1046920716762543,-2.6966656744480133,0.397389,999,,,,,,,242.3,4.571698113,242.3,4.571698113,,,,,,,,,,,,,,,,,,,"Otto Kemp","31792",805249
"Andrés Chaparro","WSN",62,266,240,58,36,12,0,10,29,32,21,0,61,3,2,0,,1,0,0.239818,0.0803934,0.229539,0.350239,0.306624,0.413028,0.312494,0.719652,0.17321,2.36242,0.279423,-0.163092,-0.353922,31.3087,-0.121234,99.6735,-0.517014,0.258265,-0.6199492067098618,-4.591735303401947,0.372233,999,,,,,,,287.5,4.637096774,287.5,4.637096774,,,,,,,,,,,,,,,,,,,"Andres Chaparro","21797",665953
"Ryan Mountcastle","BAL",34,147,135,34,22,7,0,6,17,20,10,0,36,1,1,0,,1,0,0.256136,0.0670203,0.244421,0.274201,0.309795,0.439155,0.322329,0.748949,0.183019,3.49605,0.305832,0.0667255,-0.0923305,18.476,1.10681,108.028,-0.0256049,0.307456,1.3653719741851091,-2.8175435066223145,0.369075,999,,,,,,,167,4.911764705,167,4.911764705,,,,,,,,,,,,,,,,,,,"Ryan Mountcastle","18373",663624
"Tyler Austin","CHC",32,140,124,30,17,7,0,6,17,20,14,1,37,1,1,0,,0,0,0.244499,0.1,0.263043,0.380165,0.321739,0.447433,0.32948,0.769172,0.202934,2.69033,0.297794,-0.0538258,-0.140051,18.409,1.86697,113.082,-0.193877,0.0457258,1.9767802953720093,-3.1042742878198624,0.361198,999,,,,,,,165.7,5.178125,165.7,5.178125,,,,,,,,,,,,,,,,,,,"Tyler Austin","11850",592122
"Rhys Hoskins","CLE",92,399,351,79,48,16,0,14,43,46,41,1,106,4,3,0,,3,1,0.224211,0.10302,0.266569,0.386465,0.311242,0.390335,0.307949,0.701577,0.166124,3.13451,0.278036,-0.857611,-0.29815,45.491,-1.65397,97.8632,-1.15576,0.186761,-2.1606202125549316,-8.138239055871964,0.351349,740.27001953125,,,,,,,407.3,4.427173913,407.3,4.427173913,,,,,,,,,,,,,,,,,,,"Rhys Hoskins","16472",656555
"Pavin Smith","ARI",105,455,397,93,60,19,1,13,53,50,53,1,111,2,3,1,,3,1,0.234072,0.115597,0.24391,0.473932,0.324511,0.385575,0.312848,0.710086,0.151503,3.39345,0.289767,-0.685291,-0.735122,53.6851,-0.0766763,98.9115,-1.42041,-0.51584,-2.0073885917663574,-9.890840351581573,0.331465,999,,,,,,,474.7,4.52095238,474.7,4.52095238,,,,,,,,,,,,,,,,,,,"Pavin Smith","19892",656976
"Eric Wagaman","MIN",26,112,103,25,16,6,1,3,13,13,8,0,23,0,1,1,,1,0,0.248271,0.0686899,0.208185,0.329947,0.301404,0.398688,0.303992,0.700091,0.150417,4.23178,0.292571,-0.0904009,-0.126511,12.4095,-0.824117,93.1947,-0.216912,1.18338,-1.1152417361736298,-0.4666159152984619,0.232556,747.1699829101562,,,,,,,114.2,4.392307692,114.2,4.392307692,,,,,,,,,,,,,,,,,,,"Eric Wagaman","23395",676572
"Ty France","SDP",26,112,99,25,18,5,0,3,12,12,7,0,20,4,1,1,,0,0,0.25404,0.0661517,0.178112,0.371404,0.327297,0.386399,0.314636,0.713697,0.132359,2.43999,0.290281,-0.0903412,-0.161852,13.3774,0.143774,104.86,-0.252193,0.0407478,0.3928990960121155,-1.8592521734535694,0.231218,999,,,,,,,116.7,4.488461538,116.7,4.488461538,,,,,,,,,,,,,,,,,,,"Ty France","17982",664034
"Curtis Mead","CHW",16,70,63,16,11,3,0,2,8,7,5,0,15,1,0,0,,1,0,0.252772,0.0661858,0.207237,0.319372,0.315107,0.392336,0.309317,0.707443,0.139564,4.68831,0.302531,0.0210279,-0.0635886,8.05857,-0.212467,97.3633,-0.0425607,0.15523,-0.2600979171693325,0.10522972419857979,0.230655,999,,,,,,,74,4.625,74,4.625,,,,,,,,,,,,,,,,,,,"Curtis Mead","23986",678554
"TJ Rumfield","COL",60,259,231,58,40,12,0,6,27,26,21,0,52,3,2,1,,1,1,0.252383,0.0821929,0.199911,0.411148,0.322289,0.38505,0.311374,0.707339,0.132667,1.78693,0.298293,-0.0630917,-0.635016,30.2494,-0.353416,85.2337,-0.698108,3.39435,-5.2308900356292725,-1.5306501388549805,0.189836,999,,,,,,,256.1,4.268333333,256.1,4.268333333,,,,,,,,,,,,,,,,,,,"TJ Rumfield","sa3017330",681198
"Jeimer Candelario","LAA",32,140,126,27,16,6,0,4,14,16,11,0,38,2,1,1,,1,0,0.214688,0.0771469,0.273632,0.281937,0.284328,0.365579,0.285603,0.649906,0.15089,3.19263,0.271693,-0.0587736,-0.222755,13.4217,-3.12042,80.1067,-0.281528,1.61164,-3.5640507638454437,0.5616364479064941,0.185816,999,,,,,,,121.1,3.784375,121.1,3.784375,,,,,,,,,,,,,,,,,,,"Jeimer Candelario","13621",600869
"Rowdy Tellez",,44,189,171,41,25,8,0,8,21,24,15,0,43,1,1,0,,1,0,0.237854,0.0781876,0.228439,0.342269,0.301465,0.424238,0.313722,0.725703,0.186384,2.23006,0.269321,-0.28615,-0.316886,22.4341,0.102267,100.218,-0.603036,-0.189366,-0.5542290434241295,-4.06436587870121,0.18191,999,,,,,,,206.9,4.702272727,206.9,4.702272727,,,,,,,,,,,,,,,,,,,"Rowdy Tellez","15679",642133
