Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Otto Lopez","MIA",141,609,554,146,104,28,3,12,69,61,42,1,96,5,4,4,,18,6,0.263485,0.0693054,0.158372,0.437612,0.318728,0.386825,0.308626,0.705552,0.12334,5.02512,0.298191,0.585462,0.316658,69.7679,-2.1901,95.6627,0.90212,1.01287,-2.228531539440155,7.537873983383179,2.61623,230.33999633789062,,,,,,,633.1,4.490070921,633.1,4.490070921,,,,,,,,,,,,,,,,,,,"Otto Lopez","19608",672640
"Jackson Holliday","BAL",113,490,426,108,71,22,2,14,66,56,56,1,108,3,3,2,,13,5,0.254195,0.114171,0.220468,0.51786,0.342855,0.412361,0.330776,0.755216,0.158166,5.1295,0.307527,-0.0376936,-0.219563,64.9471,7.04981,113.847,-0.257256,-2.1435,7.7397638857364655,-0.29350411891937256,2.48735,197.63999938964844,,,,,,,573.3,5.073451327,573.3,5.073451327,,,,,,,,,,,,,,,,,,,"Jackson Holliday","31781",702616
"Matt McLain","CIN",144,623,548,129,81,26,2,20,72,70,61,1,170,8,4,1,,19,4,0.234481,0.098344,0.272763,0.360548,0.317926,0.397504,0.31368,0.715429,0.163023,5.06448,0.299273,0.217852,0.99248,73.9285,0.316258,95.5862,1.21033,2.31001,-2.048771619796753,4.7350122928619385,2.3955,158.88999938964844,,,,,,,681.1,4.729861111,681.1,4.729861111,,,,,,,,,,,,,,,,,,,"Matt McLain","29695",680574
"Jose Altuve","HOU",144,623,559,144,100,27,0,17,71,70,53,1,108,6,4,1,,14,4,0.257725,0.0849804,0.173963,0.488497,0.325957,0.399311,0.317381,0.725268,0.141585,3.82247,0.289892,-0.429534,-0.0460789,75.8003,2.18803,103.751,-0.475613,0.264283,2.278598338365555,-0.5107171833515167,2.37473,115.30999755859375,,,,,,,677.9,4.707638888,677.9,4.707638888,,,,,,,,,,,,,,,,,,,"Jose Altuve","5417",514888
"Chase Meidroth","CHW",130,560,479,119,90,21,1,8,62,46,65,1,88,9,4,3,,12,4,0.248673,0.11624,0.156797,0.741346,0.347282,0.342412,0.311185,0.689695,0.093739,4.02957,0.287784,-0.364344,-0.167692,65.3179,-0.850367,98.6502,-0.532036,2.42964,-1.4229658246040344,4.8796398639678955,2.32566,640.7999877929688,,,,,,,562.8,4.329230769,562.8,4.329230769,,,,,,,,,,,,,,,,,,,"Chase Meidroth","31580",805367
"Jordan Westburg","BAL",99,427,389,100,60,21,2,17,55,59,29,1,97,6,3,1,,4,2,0.256271,0.067959,0.228083,0.297957,0.315302,0.45084,0.32921,0.766141,0.194569,4.36443,0.297425,0.132412,-0.460562,56.0541,5.60078,112.769,-0.328149,1.38991,6.098054081201553,1.7149066925048828,2.30301,572.4199829101562,,,,,,,510.1,5.152525252,510.1,5.152525252,,,,,,,,,,,,,,,,,,,"Jordan Westburg","27815",676059
"Brandon Lowe","PIT",126,546,489,121,72,24,1,24,67,73,48,2,135,5,4,0,,5,1,0.247142,0.0880915,0.247262,0.356267,0.319058,0.44666,0.330067,0.765718,0.199518,3.66104,0.290662,-0.377184,-0.30593,72.0556,7.54151,109.808,-0.683114,-2.93991,5.6640944480896,-1.3899116516113281,2.29587,183.63999938964844,,,,,,,655.2,5.2,655.2,5.2,,,,,,,,,,,,,,,,,,,"Brandon Lowe","18882",664040
"Xavier Edwards","MIA",139,602,540,148,115,25,4,5,72,47,51,1,87,2,4,4,,27,7,0.274472,0.0840913,0.144996,0.579955,0.336921,0.361583,0.309342,0.698504,0.087111,5.81358,0.316913,0.901578,1.36787,69.3162,-1.8147,96.1535,2.26945,0.500616,-0.4749882221221924,2.6506159901618958,2.27178,185.61000061035156,,,,,,,621.8,4.473381294,621.8,4.473381294,,,,,,,,,,,,,,,,,,,"Xavier Edwards","22266",669364
"Colt Keith","DET",115,497,446,118,78,22,3,15,64,58,44,1,102,2,3,1,,3,1,0.263442,0.0875522,0.204836,0.427426,0.329641,0.427964,0.328321,0.757605,0.164522,3.98217,0.30764,0.821716,-0.873733,64.8846,6.16019,110.461,-0.0520165,3.43036,6.075941368937492,-1.0446417331695557,2.26492,473.69000244140625,,,,,,,577.6,5.022608695,577.6,5.022608695,,,,,,,,,,,,,,,,,,,"Colt Keith","27899",690993
"Luis Arraez","SFG",144,623,577,172,133,31,3,5,75,57,37,1,33,5,4,0,,8,4,0.298122,0.0588595,0.0531788,1.10682,0.342474,0.388799,0.320288,0.731273,0.0906766,4.13093,0.306901,0.43599,-1.14222,77.2706,3.65831,107.386,-0.706234,-3.20554,4.747317135334015,-4.380537271499634,2.15819,282.6400146484375,,,,,,,670.2,4.654166666,670.2,4.654166666,,,,,,,,,,,,,,,,,,,"Luis Arraez","18568",650333
"Ernie Clement","TOR",149,644,599,157,111,32,2,11,70,65,33,0,70,4,5,3,,10,5,0.261299,0.0510674,0.108919,0.468855,0.30222,0.375797,0.295867,0.678017,0.114498,4.39711,0.279161,0.775611,-0.72876,67.1066,-8.98694,88.9594,0.0468512,4.54435,-8.333312902599573,6.944350242614746,2.12569,346.760009765625,,,,,,,603.8,4.052348993,603.8,4.052348993,,,,,,,,,,,,,,,,,,,"Ernie Clement","20352",676391
"Jake Cronenworth","SDP",146,630,545,126,84,26,3,14,75,61,66,1,124,12,4,2,,5,2,0.231635,0.104817,0.196356,0.53381,0.325781,0.366127,0.307624,0.691908,0.134492,4.08235,0.272436,0.116167,-0.918151,71.6615,-2.77784,100.056,-0.801984,-1.14482,-0.7599107213318348,0.30518078804016113,2.09797,740.7899780273438,,,,,,,622.6,4.264383561,622.6,4.264383561,,,,,,,,,,,,,,,,,,,"Jake Cronenworth","18036",630105
"Luis García Jr.","WSN",115,497,460,125,83,25,2,16,57,61,30,1,77,2,3,2,,13,5,0.272102,0.0598039,0.154877,0.386139,0.316229,0.437217,0.324379,0.753446,0.165115,4.6631,0.294606,-0.0389713,-0.294195,63.2939,4.5695,107.815,-0.333166,2.76528,4.2705241441726685,-0.9097244739532471,2.03562,254.67999267578125,,,,,,,581,5.052173913,581,5.052173913,,,,,,,,,,,,,,,,,,,"Luis Garcia Jr.","20391",671277
"Jorge Polanco","NYM",125,539,479,118,75,23,0,20,64,69,53,2,110,4,4,0,,7,3,0.24608,0.0975625,0.204001,0.478244,0.323293,0.421932,0.323941,0.745225,0.175852,3.19035,0.276684,-0.314225,-0.528904,68.4507,4.7637,110.796,-0.843129,4.91229,6.053613901138306,-5.012710094451904,1.94123,212.69000244140625,,,,,,,612.4,4.8992,612.4,4.8992,,,,,,,,,,,,,,,,,,,"Jorge Polanco","13152",593871
"Ozzie Albies","ATL",146,630,571,145,96,30,2,18,75,74,48,1,97,5,4,1,,12,3,0.253735,0.0759167,0.153654,0.494077,0.315105,0.405163,0.31349,0.720268,0.151428,4.74723,0.276184,0.250986,0.265125,74.662,0.222598,99.8651,0.516111,-4.80242,0.4154180660843849,-2.5524191856384277,1.92585,152.30999755859375,,,,,,,682,4.671232876,682,4.671232876,,,,,,,,,,,,,,,,,,,"Ozzie Albies","16556",645277
"Jonathan India","KCR",115,497,430,109,73,23,1,12,61,53,50,1,89,12,3,2,,5,3,0.253378,0.100477,0.179102,0.561002,0.344943,0.39578,0.327163,0.740723,0.142403,3.58345,0.291739,0.381503,-1.01758,64.4173,5.69295,106.898,-0.636076,-0.267853,3.404425621032715,-1.8928531110286713,1.9048,604.1400146484375,,,,,,,552.7,4.806086956,552.7,4.806086956,,,,,,,,,,,,,,,,,,,"Jonathan India","21523",663697
"Brett Baty","NYM",100,434,389,97,63,17,1,16,51,53,38,1,107,4,3,0,,3,3,0.249016,0.0875571,0.245687,0.356377,0.319316,0.420796,0.321346,0.740112,0.17178,3.02801,0.299773,-0.139285,-1.13292,54.2018,2.92134,109.018,-1.2722,4.61229,3.366660475730896,-0.38770580291748047,1.7821,291.30999755859375,,,,,,,482.9,4.829,482.9,4.829,,,,,,,,,,,,,,,,,,,"Brett Baty","26123",683146
"Willi Castro","COL",125,539,475,123,81,25,5,13,69,55,45,1,117,12,4,3,,15,6,0.257918,0.0832753,0.216632,0.384409,0.335296,0.408327,0.325747,0.743623,0.150409,6.17803,0.314394,0.439631,-0.119646,69.2414,5.55438,95.0797,0.319986,-0.948842,-2.823238730430603,0.8761582374572754,1.63552,258.5299987792969,,,,,,,619.7,4.9576,619.7,4.9576,,,,,,,,,,,,,,,,,,,"Willi Castro","17338",650489
"Brayan Rocchio","CLE",117,504,450,107,72,24,2,9,55,48,40,0,93,8,4,3,,13,6,0.238051,0.0798165,0.184874,0.431735,0.309084,0.359772,0.295794,0.668856,0.121721,4.79521,0.279399,-0.175825,-0.525466,52.4884,-7.0631,89.49,-0.701291,0.929438,-6.944463849067688,4.579438090324402,1.53283,999,,,,,,,466.7,3.988888888,466.7,3.988888888,,,,,,,,,,,,,,,,,,,"Brayan Rocchio","23690",677587
"Davis Schneider","TOR",75,322,277,61,37,12,1,12,38,38,40,1,87,3,2,0,,4,1,0.221587,0.122795,0.271001,0.453116,0.323758,0.397643,0.317389,0.721402,0.176057,3.84485,0.275868,-0.178413,-0.199382,39.1797,1.13294,103.785,-0.377795,2.55623,1.0585364997386932,0.9062286615371704,1.33492,999,,,,,,,351.7,4.689333333,351.7,4.689333333,,,,,,,,,,,,,,,,,,,"Davis Schneider","23565",676914
"José Caballero","NYY",71,308,266,59,40,12,1,6,34,29,32,0,78,6,2,2,,33,8,0.221599,0.105061,0.252293,0.416425,0.316708,0.339866,0.29492,0.656574,0.118267,6.27148,0.286935,-0.0118514,2.71901,31.8576,-4.53502,88.8313,2.70716,1.51155,-1.3472390174865723,3.561549663543701,1.31115,204.33999633789062,,,,,,,315.6,4.445070422,315.6,4.445070422,,,,,,,,,,,,,,,,,,,"Jose Caballero","23401",676609
"Tommy Edman","LAD",115,497,452,107,72,21,2,11,55,53,34,0,88,5,3,2,,11,2,0.236263,0.0686852,0.177955,0.385969,0.295106,0.366469,0.290406,0.661575,0.130207,5.03278,0.26824,0.294887,0.566704,49.5852,-9.1392,85.0319,0.861591,2.01799,-7.955329656600952,3.842986583709717,1.27103,721.7999877929688,,,,,,,455.2,3.958260869,455.2,3.958260869,,,,,,,,,,,,,,,,,,,"Tommy Edman","19470",669242
"Nick Gonzales","PIT",97,420,381,97,64,22,3,8,52,44,28,1,89,6,3,2,,2,2,0.255293,0.0662194,0.212767,0.31123,0.313296,0.392067,0.307733,0.705363,0.136774,4.38984,0.311346,0.187442,-1.06838,47.8115,-1.81477,94.5088,-0.880942,-1.0284,-3.6144103407859802,1.7216030359268188,1.23601,999,,,,,,,418.5,4.314432989,418.5,4.314432989,,,,,,,,,,,,,,,,,,,"Nick Gonzales","27490",693304
"Gavin Lux","TBR",105,455,402,100,69,21,2,7,53,43,45,1,104,2,3,2,,3,1,0.247856,0.0995771,0.228909,0.435008,0.324616,0.367124,0.305756,0.69174,0.119267,4.21652,0.31393,0.10184,-0.47565,51.0653,-2.69642,94.2854,-0.37381,-1.94037,-3.438377022743225,-0.26537156105041504,1.22331,747.6799926757812,,,,,,,440,4.19047619,440,4.19047619,,,,,,,,,,,,,,,,,,,"Gavin Lux","19955",666158
"Nolan Gorman","STL",123,532,475,104,63,20,0,21,56,63,51,1,166,2,4,0,,4,1,0.219509,0.0957816,0.311163,0.307818,0.296156,0.398186,0.302555,0.694343,0.178678,3.01105,0.283951,-1.29755,-0.407933,58.3245,-4.53539,94.993,-1.70548,2.60086,-4.862575173377991,-0.8991360664367676,1.22141,673.030029296875,,,,,,,526.6,4.281300813,526.6,4.281300813,,,,,,,,,,,,,,,,,,,"Nolan Gorman","22263",669357
"Mauricio Dubón","ATL",104,448,413,105,77,22,1,6,46,42,27,0,60,3,3,2,,4,1,0.254645,0.0602276,0.134125,0.449042,0.30262,0.354703,0.289292,0.657323,0.100058,3.48233,0.283263,-0.0127055,-0.38808,44.2911,-8.64354,83.2883,-0.400786,4.43703,-9.274224489927292,5.587025046348572,1.14773,743.9500122070312,,,,,,,395.7,3.804807692,395.7,3.804807692,,,,,,,,,,,,,,,,,,,"Mauricio Dubon","16530",643289
"Jeff McNeil","ATH",134,581,517,132,91,29,2,10,66,57,47,1,78,11,4,2,,5,1,0.254487,0.0800933,0.134829,0.594036,0.326351,0.372951,0.309038,0.699302,0.118465,4.1679,0.281626,-1.33325,-0.224852,66.7549,-1.8947,94.6094,-1.5581,-5.60794,-5.249437093734741,-4.232943058013916,1.07578,477.3800048828125,,,,,,,592.4,4.420895522,592.4,4.420895522,,,,,,,,,,,,,,,,,,,"Jeff McNeil","15362",643446
"Cole Young","SEA",91,392,343,81,55,16,2,8,47,37,39,1,74,6,3,2,,6,3,0.235421,0.0983931,0.188064,0.52319,0.320337,0.362585,0.302879,0.682922,0.127164,4.56605,0.275998,0.0381352,-0.667913,43.079,-3.23885,99.717,-0.629778,-4.00881,-0.7605421990156174,-2.5088071823120117,1.04591,999,,,,,,,381.6,4.193406593,381.6,4.193406593,,,,,,,,,,,,,,,,,,,"Cole Young","31680",702284
"Edouard Julien","COL",91,392,333,80,52,15,1,11,45,40,52,1,109,3,3,1,,4,1,0.239457,0.133529,0.277388,0.481382,0.346128,0.390778,0.326699,0.736906,0.151321,3.54403,0.31759,-0.380739,-0.383468,50.6603,4.34243,95.7316,-0.764206,-1.69424,-2.7473036646842957,-1.2942403256893158,0.920853,747.6400146484375,,,,,,,437.4,4.806593406,437.4,4.806593406,,,,,,,,,,,,,,,,,,,"Edouard Julien","27534",666397
"Luisangel Acuña","CHW",99,427,394,99,73,18,2,6,44,37,25,0,84,1,3,3,,25,6,0.250135,0.0589205,0.197069,0.298984,0.295405,0.351606,0.284199,0.647012,0.101472,6.13907,0.301181,0.406751,1.77388,40.4494,-10.004,80.0606,2.18063,0.0807018,-7.854279279708862,1.8057018369436264,0.884806,429.9200134277344,,,,,,,389.1,3.93030303,389.1,3.93030303,,,,,,,,,,,,,,,,,,,"Luisangel Acuna","26548",682668
"Christian Moore","LAA",78,336,299,69,44,12,2,10,40,35,31,0,103,2,2,1,,5,2,0.229274,0.0934917,0.306574,0.304957,0.304803,0.384713,0.302184,0.689516,0.155439,5.13398,0.310546,-0.0261097,-0.297698,36.7354,-2.96558,91.529,-0.323808,-0.745103,-3.678438663482666,0.45489734411239624,0.853392,747.3599853515625,,,,,,,330.5,4.237179487,330.5,4.237179487,,,,,,,,,,,,,,,,,,,"Christian Moore","34979",695681
"Luis Rengifo","MIL",100,434,394,98,70,17,2,10,50,43,31,0,79,4,3,2,,12,5,0.249215,0.0712416,0.182347,0.390692,0.308151,0.377164,0.300303,0.685315,0.127949,5.13411,0.286999,0.561059,-0.405087,46.7868,-4.49359,92.0566,0.155973,-3.8497,-3.9299420565366745,-2.299697160720825,0.83995,628.8200073242188,,,,,,,423.3,4.233,423.3,4.233,,,,,,,,,,,,,,,,,,,"Luis Rengifo","19858",650859
"Nasim Nuñez","WSN",92,399,351,78,61,12,1,5,37,28,41,0,91,1,3,3,,36,8,0.223018,0.10151,0.228082,0.445058,0.303443,0.302189,0.274181,0.605632,0.0791702,5.91409,0.28472,-0.120119,3.2773,34.5518,-12.5931,73.4283,3.15718,2.14365,-9.408508539199829,4.318651914596558,0.837425,600.2999877929688,,,,,,,345.3,3.753260869,345.3,3.753260869,,,,,,,,,,,,,,,,,,,"Nasim Nunez","25979",683083
"Sung-Mun Song","SDP",66,287,260,63,45,11,1,6,31,29,23,2,50,1,2,1,,6,1,0.241514,0.0816568,0.173965,0.469388,0.303677,0.362924,0.291167,0.666602,0.12141,5.18306,0.275124,-0.0530692,0.500581,28.811,-5.10027,88.7826,0.447512,1.23494,-3.3681334257125854,1.9099446535110474,0.827746,999,,,,,,,267.4,4.051515151,267.4,4.051515151,,,,,,,,,,,,,,,,,,,"Sung-Mun Song","sa3012529",823550
"Edmundo Sosa","PHI",57,245,224,56,37,11,2,7,30,27,13,0,55,5,2,1,,3,1,0.247788,0.0511384,0.225872,0.226405,0.30159,0.399104,0.304711,0.700693,0.151315,5.01956,0.298388,0.340484,-0.234325,27.2889,-1.65977,92.7115,0.106159,1.39421,-2.0102392733097076,1.619214028120041,0.793964,999,,,,,,,255.6,4.484210526,255.6,4.484210526,,,,,,,,,,,,,,,,,,,"Edmundo Sosa","17022",624641
"Romy Gonzalez","BOS",47,203,186,49,31,9,1,7,26,25,13,0,50,2,1,1,,6,2,0.263094,0.0643577,0.24844,0.259047,0.314494,0.438984,0.324303,0.753477,0.175889,5.53207,0.32305,-0.166109,-0.03562,25.8399,1.85385,103.748,-0.201729,0.0703385,0.694996178150177,-0.10466155409812927,0.775249,999,,,,,,,236.8,5.038297872,236.8,5.038297872,,,,,,,,,,,,,,,,,,,"Romy Gonzalez","21562",663853
"Max Muncy","ATH",94,406,368,87,54,20,1,11,44,46,27,0,115,6,3,2,,4,2,0.236045,0.0656068,0.283024,0.231806,0.296858,0.388092,0.299163,0.68495,0.152047,3.74011,0.308877,0.0556498,-0.580125,43.3928,-4.57926,87.8066,-0.524475,-2.37275,-6.35922247171402,-0.7727512121200562,0.700011,697.1599731445312,,,,,,,387.3,4.120212765,387.3,4.120212765,,,,,,,,,,,,,,,,,,,"Max Muncy","29779",691777
"Lenyn Sosa","CHW",99,427,400,101,68,18,0,14,44,50,19,0,93,3,3,2,,2,2,0.252209,0.0453298,0.217309,0.208596,0.289131,0.405419,0.299873,0.69455,0.15321,2.43067,0.293088,-0.0372321,-0.918205,45.8832,-4.57014,90.8576,-0.955437,3.83303,-5.556508421897888,-2.4419708251953125,0.685306,489.760009765625,,,,,,,413.6,4.177777777,413.6,4.177777777,,,,,,,,,,,,,,,,,,,"Lenyn Sosa","22896",672820
"Michael Massey","KCR",58,252,233,58,39,12,0,7,26,28,13,0,45,3,2,1,,2,1,0.249437,0.0521671,0.177686,0.293591,0.294784,0.393922,0.299182,0.688706,0.144485,3.38556,0.279428,0.0267055,-0.131306,26.9374,-2.83835,87.6227,-0.1046,1.19225,-3.7808142378926277,1.6922504901885986,0.673714,999,,,,,,,241.4,4.162068965,241.4,4.162068965,,,,,,,,,,,,,,,,,,,"Michael Massey","27684",686681
"Amed Rosario","NYY",52,224,207,54,38,10,1,4,27,23,12,0,41,2,2,1,,5,1,0.25935,0.0554011,0.185263,0.29904,0.304907,0.385327,0.300573,0.690235,0.125977,5.748,0.302652,0.605521,0.28008,24.1973,-2.27004,92.7257,0.885601,-0.428822,-1.0348989963531494,-0.17882207036018372,0.664622,999,,,,,,,216.4,4.161538461,216.4,4.161538461,,,,,,,,,,,,,,,,,,,"Amed Rosario","15518",642708
"Ryan Ritter","COL",57,245,218,53,34,11,2,7,29,25,19,0,65,5,2,1,,4,1,0.242323,0.078093,0.263658,0.29619,0.315871,0.398917,0.312957,0.714788,0.156594,5.38487,0.31065,0.0334329,-0.0483124,28.9291,-0.0195177,86.3178,-0.0148796,0.970186,-3.9878519447520375,1.5451858043670654,0.584055,999,,,,,,,264.7,4.643859649,264.7,4.643859649,,,,,,,,,,,,,,,,,,,"Ryan Ritter","31500",690022
"Leo Rivas","SEA",40,175,147,31,23,5,0,3,19,13,24,0,44,2,1,1,,9,2,0.212901,0.139178,0.249677,0.557431,0.328717,0.304369,0.290719,0.633086,0.0914685,5.23677,0.281416,-0.0308644,0.588495,17.504,-3.17361,91.3406,0.55763,-0.186655,-1.2284429669380188,0.7383446991443634,0.566107,999,,,,,,,158.8,3.97,158.8,3.97,,,,,,,,,,,,,,,,,,,"Leo Rivas","21009",660844
"José Fermín","STL",36,154,134,32,22,7,0,3,16,14,16,0,20,3,1,1,,6,2,0.241351,0.101195,0.13299,0.760917,0.331863,0.357336,0.30791,0.689199,0.115984,4.31188,0.264494,-0.0265169,0.0441084,17.553,-0.643298,98.6614,0.0175915,0.516612,-0.22672460600733757,0.6166122928261757,0.564101,999,,,,,,,156.5,4.347222222,156.5,4.347222222,,,,,,,,,,,,,,,,,,,"Jose Fermin","21746",665877
"Vaughn Grissom","LAA",32,140,125,32,22,6,0,3,15,14,11,0,28,2,1,1,,3,1,0.252773,0.0767759,0.197966,0.387823,0.321125,0.383237,0.309703,0.704363,0.130464,4.35215,0.29868,0.0806267,0.0424843,16.1611,-0.381007,96.7085,0.123111,0.533602,-0.41999946534633636,1.0836021900177002,0.560895,999,,,,,,,141.7,4.428125,141.7,4.428125,,,,,,,,,,,,,,,,,,,"Vaughn Grissom","26031",687093
"Kody Clemens","MIN",57,245,224,52,31,10,2,10,30,30,17,0,60,2,2,0,,3,1,0.232344,0.0703011,0.245265,0.286633,0.290445,0.421426,0.306708,0.711871,0.189081,5.23564,0.271443,0.0758969,-0.0652948,27.6862,-1.26246,95.0658,0.0106022,0.876342,-1.4141983268782496,-1.6486576795578003,0.549382,702.3699951171875,,,,,,,261.5,4.587719298,261.5,4.587719298,,,,,,,,,,,,,,,,,,,"Kody Clemens","20572",665019
"Andy Ibáñez","ATH",52,224,203,50,33,11,0,5,24,24,16,0,43,2,2,1,,3,1,0.244698,0.0711967,0.191377,0.372024,0.304875,0.374449,0.29825,0.679324,0.129751,4.08571,0.285911,-0.385899,-0.1657,23.7748,-2.69255,87.1777,-0.551599,1.41065,-3.9368271827697754,1.4606501460075378,0.535457,999,,,,,,,212.8,4.092307692,212.8,4.092307692,,,,,,,,,,,,,,,,,,,"Andy Ibanez","18819",628451
"Travis Bazzana","CLE",55,238,205,43,28,9,1,5,26,22,28,0,65,3,2,1,,4,1,0.212259,0.117114,0.275027,0.425826,0.313336,0.341369,0.293808,0.654704,0.12911,4.72021,0.281777,0,0.0136217,24.4024,-3.7191,88.122,0.0136217,-0.672591,-3.3182853450998664,0.17740905284881592,0.51675,999,,,,,,,212.4,3.861818181,212.4,3.861818181,,,,,,,,,,,,,,,,,,,"Travis Bazzana","sa3025129",683953
